metric,value,step
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.0,2.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.7407407164573669,3.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.8604651093482971,4.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.8865979313850403,5.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.898876428604126,6.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.8799999952316284,7.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.8817204236984253,8.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.8888888955116272,9.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.8604651093482971,10.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.8888888955116272,11.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.8470588326454163,12.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.9230769276618958,13.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.8936170339584351,14.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.9130434989929199,15.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.8958333134651184,16.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.914893627166748,17.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.914893627166748,18.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.914893627166748,19.0
em_DBLP-GoogleScholar-dirty_da_dm_id_3_size_600,0.914893627166748,20.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.0,1.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.0,2.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.0,3.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.9271948337554932,4.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.9594594836235046,5.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.9568106532096863,6.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.9541284441947937,7.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.9695603251457214,8.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.9504310488700867,9.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.9441401958465576,10.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.95652174949646,11.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.9449338912963867,12.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.9681817889213562,13.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.9560315608978271,14.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.9641255736351013,15.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.9540481567382812,16.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.9699666500091553,17.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.9678135514259338,18.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.9678135514259338,19.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_600,0.9678135514259338,20.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.0,1.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.0,2.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.8355855941772461,3.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.9045454263687134,4.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.9240924119949341,5.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.9315673112869263,6.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.9437706470489502,7.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.9327548742294312,8.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.9489216804504395,9.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.9466812014579773,10.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.949999988079071,11.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.948775053024292,12.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.9526952505111694,13.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.9473684430122375,14.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.9514124393463135,15.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.9553571343421936,16.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.95652174949646,17.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.9486339092254639,18.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.95652174949646,19.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_600,0.95652174949646,20.0
em_Abt-Buy_da_dm_id_1_size_600,0.0,1.0
em_Abt-Buy_da_dm_id_1_size_600,0.0,2.0
em_Abt-Buy_da_dm_id_1_size_600,0.0,3.0
em_Abt-Buy_da_dm_id_1_size_600,0.0,4.0
em_Abt-Buy_da_dm_id_1_size_600,0.0,5.0
em_Abt-Buy_da_dm_id_1_size_600,0.0,6.0
em_Abt-Buy_da_dm_id_1_size_600,0.0,7.0
em_Abt-Buy_da_dm_id_1_size_600,0.0,8.0
em_Abt-Buy_da_dm_id_1_size_600,0.0,9.0
em_Abt-Buy_da_dm_id_1_size_600,0.0,10.0
em_Abt-Buy_da_dm_id_1_size_600,0.0,11.0
em_Abt-Buy_da_dm_id_1_size_600,0.0,12.0
em_Abt-Buy_da_dm_id_1_size_600,0.0,13.0
em_Abt-Buy_da_dm_id_1_size_600,0.20512820780277252,14.0
em_Abt-Buy_da_dm_id_1_size_600,0.30000001192092896,15.0
em_Abt-Buy_da_dm_id_1_size_600,0.6557376980781555,16.0
em_Abt-Buy_da_dm_id_1_size_600,0.6315789222717285,17.0
em_Abt-Buy_da_dm_id_1_size_600,0.6545454263687134,18.0
em_Abt-Buy_da_dm_id_1_size_600,0.6785714030265808,19.0
em_Abt-Buy_da_dm_id_1_size_600,0.6785714030265808,20.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.0,1.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.0,2.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.0,3.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.0,4.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.0,5.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.0,6.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.0,7.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.0,8.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.0,9.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.0,10.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.0,11.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.0,12.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.0,13.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.0,14.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.0,15.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.42824602127075195,16.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.5076141953468323,17.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.5445026159286499,18.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.5589743852615356,19.0
em_Walmart-Amazon_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_600,0.5589743852615356,20.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.0,1.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.0,2.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.18166384100914001,3.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.8699911236763,4.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.9001865386962891,5.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.8189060091972351,6.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.9061488509178162,7.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.8964888453483582,8.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.8540433645248413,9.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.822797954082489,10.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.8970856070518494,11.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.9048058986663818,12.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.8879392147064209,13.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.8901408314704895,14.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.8921200633049011,15.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.8889925479888916,16.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.8840716481208801,17.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.8838987350463867,18.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.8845070600509644,19.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_4_size_600,0.8845070600509644,20.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.0,1.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.0,2.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.0,3.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.8466089963912964,4.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.894997775554657,5.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.9037238955497742,6.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.8409931063652039,7.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.9076710939407349,8.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.9011785984039307,9.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.8762279152870178,10.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.8893040418624878,11.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.8584202527999878,12.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.8600823283195496,13.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.9186155200004578,14.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.874753475189209,15.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.9006123542785645,16.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.8980952501296997,17.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.8976453542709351,18.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.8998562693595886,19.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_3_size_750,0.8998562693595886,20.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.0,1.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.0,2.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.0,3.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.0,4.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.0,5.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.0,6.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.0,7.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.0,8.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.0,9.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.0,10.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.0,11.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.0,12.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.3083333373069763,13.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.6022988557815552,14.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.44688645005226135,15.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.6318681240081787,16.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.6540284156799316,17.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.646080732345581,18.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.6153846383094788,19.0
em_Walmart-Amazon_lm_roberta_da_del_alpha_0.8_id_0_size_450,0.6153846383094788,20.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.0,1.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.0,2.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.8867924809455872,3.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.8952381014823914,4.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.9591836929321289,5.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.9494949579238892,6.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.9306930899620056,7.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.9215686321258545,8.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.9306930899620056,9.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.9215686321258545,10.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.9399999976158142,11.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.9494949579238892,12.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.9215686321258545,13.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.9399999976158142,14.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.9494949579238892,15.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.9306930899620056,16.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.9399999976158142,17.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.9494949579238892,18.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.9494949579238892,19.0
em_DBLP-ACM-dirty_da_dm_id_1_size_600,0.9494949579238892,20.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.0,1.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.0,2.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.0,3.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.0,4.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.0,5.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.0,6.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.0,7.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.09099018573760986,8.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.8350287675857544,9.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.8125984072685242,10.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.8557214140892029,11.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.8736363649368286,12.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.8947833776473999,13.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.8575835227966309,14.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.9134218692779541,15.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.9144144058227539,16.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.9173210263252258,17.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.9162424802780151,18.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.9162424802780151,19.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_baseline_alpha_0.8_id_0_size_300,0.9162424802780151,20.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.0,1.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.0,2.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.0,3.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.3062351942062378,4.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.8579064607620239,5.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.884634256362915,6.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.9038196206092834,7.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.899724006652832,8.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.891116201877594,9.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.9067285656929016,10.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.9149425029754639,11.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.9113122224807739,12.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.8913568258285522,13.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.8893185257911682,14.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.8888888955116272,15.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.8924111723899841,16.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.8986327052116394,17.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.8978622555732727,18.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.8940269947052002,19.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_1_size_600,0.8940269947052002,20.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.0,1.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.0,2.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.8135416507720947,3.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.7858328819274902,4.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.8795410990715027,5.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.8907029628753662,6.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.8924930691719055,7.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.9037927985191345,8.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.9048682451248169,9.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.8948069214820862,10.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.8938340544700623,11.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.9054307341575623,12.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.9032830595970154,13.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.912806510925293,14.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.9168949723243713,15.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.8947621583938599,16.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.910516619682312,17.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.9065679907798767,18.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.9079189896583557,19.0
em_DBLP-GoogleScholar_lm_roberta_da_del_alpha_0.8_id_0_size_600,0.9079189896583557,20.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,1.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,2.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,3.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,4.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,5.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,6.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,7.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,8.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,9.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,10.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,11.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,12.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,13.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,14.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,15.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,16.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,17.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,18.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,19.0
em_Walmart-Amazon_lm_roberta_da_invda_alpha_0.8_id_4_size_750,0.0,20.0
em_DBLP-GoogleScholar_lm_roberta_da_auto_ssl_alpha_0.8_id_3_size_750,0.3471810221672058,1.0
em_DBLP-GoogleScholar_lm_roberta_da_auto_ssl_alpha_0.8_id_3_size_750,0.00186741363722831,2.0
em_DBLP-GoogleScholar_lm_roberta_da_auto_ssl_alpha_0.8_id_3_size_750,0.31415149569511414,3.0
em_DBLP-GoogleScholar_lm_roberta_da_auto_ssl_alpha_0.8_id_3_size_750,0.1584327071905136,4.0
